category,hint,answer,value,jtype,media,DD,date,game_name,correct,subjects,date_answered
ON THE TIMELINE,"1698:Sends his wife to a convent; 1721:Declares himself ""emperor of all Russia""",Peter the Great,400,2,False,True,2024-11-27,Show #9213,,,
ON THE TIMELINE,"264 B.C.:This war begins in Sicily; 260 B.C.: The Romans reverse engineer a type of ship, the Quinquereme",the Punic,800,2,False,False,2024-11-27,Show #9213,,,
ON THE TIMELINE,462 B.C.:He helps introduce a form of democracy for Athenian male citizens; 429 B.C.:He dies of plague,Pericles,1200,2,False,False,2024-11-27,Show #9213,,,
ON THE TIMELINE,1613:Kidnapped by Samuel Argall;1616:Travels to London,Pocahontas,1600,2,False,False,2024-11-27,Show #9213,,,
ON THE TIMELINE,762:This city is founded as the capital of the Abbasid Dynasty; 1258:Sacked by Mongols,Baghdad,2000,2,False,False,2024-11-27,Show #9213,,,
THE WORLDS OF TV,"Even though it sounds like the Ewok planet, this show is named for Diego Luna's character",Andor,400,2,False,False,2024-11-27,Show #9213,,,
THE WORLDS OF TV,"It's the name of the menacing dimension on ""Stranger Things""",the Upside Down,800,2,True,False,2024-11-27,Show #9213,,,
THE WORLDS OF TV,"According to Gene Roddenberry, this home planet of a USS Enterprise officer orbits a star called 40 Eridani A",Vulcan,1200,2,False,False,2024-11-27,Show #9213,,,
THE WORLDS OF TV,"On a Syfy miniseries James Hook finds a magical orb that takes him, Peter & the Lost Boys to this one-word title world",Neverland,1600,2,False,False,2024-11-27,Show #9213,,,
THE WORLDS OF TV,Geralt of Rivia travels across a landmass simply known as the Continent on this show,The Witcher,2000,2,False,False,2024-11-27,Show #9213,,,
SUPREME COURT JUSTICES,"Born to immigrant parents, in 1916 he was the 1st Supreme Court nominee to undergo public Senate confirmation hearing",Louis Brandeis,0,0,False,False,2024-11-26,Show #9212,,,
IN THE NAVY,"If a ship is flying the flag seen here, an officer is aboard of this high rank",an admiral,200,1,True,False,2024-11-26,Show #9212,,,
IN THE NAVY,"5 future presidents served in the U.S. Navy during WWII, including this one commanding the torpedo boat PT-109",John F. Kennedy,400,1,False,False,2024-11-26,Show #9212,,,
IN THE NAVY,"More than a TV show, this primary law enforcement arm of the Navy includes thousands of agents working out of 191 locations worldwide",NCIS,600,1,False,False,2024-11-26,Show #9212,,,
IN THE NAVY,"When a ship is named for an individual, this dedication is by tradition conducted by the eldest living female relative",the christening,800,1,False,False,2024-11-26,Show #9212,,,
IN THE NAVY,"<a href=""https://www.j-archive.com/media/2024-11-26_J_25.mp3"">This beloved song of the Navy was composed by the Academy bandmaster & sung as a football cheer in 1906","""Anchors Aweigh""",1000,1,True,False,2024-11-26,Show #9212,,,
IT'S A FAKE!,"In 1933 baseballer Clarence ""Climax"" Blethen bit himself in the butt sliding into a base with these in his pocket",dentures (false teeth),200,1,False,False,2024-11-26,Show #9212,,,
IT'S A FAKE!,"Matthew 7:15 warns, ""Beware of false prophets, which come to you in"" this 2-word attire, ""but inwardly they are ravening wolves""",sheep's clothing,400,1,False,False,2024-11-26,Show #9212,,,
IT'S A FAKE!,"In humans ""false"" these don't connect to the sternum directly & are attached to the 7th pair by cartilage",ribs,600,1,False,False,2024-11-26,Show #9212,,,
IT'S A FAKE!,Time to raise this alliterative term for an attack planned to look like it was done by someone other than the perpetrators,a false flag,800,1,False,False,2024-11-26,Show #9212,,,
IT'S A FAKE!,"In 1605, false him became czar; in 1606 false him suddenly became ex-him, courtesy of a boyar & pals",Dmitry,1000,1,False,False,2024-11-26,Show #9212,,,
MOVIE AMUSEMENTS,"This movie franchise spawned a Velocicoaster, where you may feel like one of the hunted for a while",Jurassic Park,200,1,False,False,2024-11-26,Show #9212,,,
MOVIE AMUSEMENTS,"See if you're up to snuff with a trip through a supervillain lab on Minion Mayhem, inspired by this 2010 film",Despicable Me,400,1,False,False,2024-11-26,Show #9212,,,
MOVIE AMUSEMENTS,Don't fret (or do) on the Emotional Whirlwind for too long on the ride based on this Pixar film,Inside Out,600,1,False,False,2024-11-26,Show #9212,,,
MOVIE AMUSEMENTS,"There are no small parts in Nano Battle, based on the antics of this title Marvel duo",Ant Man & The Wasp,800,1,False,False,2024-11-26,Show #9212,,,
MOVIE AMUSEMENTS,"It's vroom, vroom when you get on the grid for the Lightcycle Power Run, just like in this film",Tron,1000,1,False,False,2024-11-26,Show #9212,,,
"NOT IF I ""CU"" FIRST -- Ken: All responses will begin with the letters ""C-U""","Used in chili & curry, this spice is said to taste like caraway",cumin,200,1,False,False,2024-11-26,Show #9212,,,
"NOT IF I ""CU"" FIRST -- Ken: All responses will begin with the letters ""C-U""","Instead of a vest or suspenders, a groom may wear this satin sash with face-up pleats",a cummerbund,400,1,False,False,2024-11-26,Show #9212,,,
"NOT IF I ""CU"" FIRST -- Ken: All responses will begin with the letters ""C-U""","If you're hiding something in England, it's not a skeleton in the closet, it's a skeleton in this place",a cupboard,600,1,False,False,2024-11-26,Show #9212,,,
"NOT IF I ""CU"" FIRST -- Ken: All responses will begin with the letters ""C-U""",It's this liqueur that gives a Blue Hawaiian cocktail its color,Curaçao,800,1,True,False,2024-11-26,Show #9212,,,
"NOT IF I ""CU"" FIRST -- Ken: All responses will begin with the letters ""C-U""","In humans, it's a tooth with a single projection point, aka canine",a cuspid,1000,1,False,False,2024-11-26,Show #9212,,,
PIGEON FACTS & LORE,Homing pigeons delivered the results to the participating cities in these events in 776 B.C.,the Olympics,200,1,False,False,2024-11-26,Show #9212,,,
PIGEON FACTS & LORE,"In ""On the Origin of Species"", he agreed with other naturalists that all pigeons descended from the rock pigeon",Darwin,400,1,False,False,2024-11-26,Show #9212,,,
PIGEON FACTS & LORE,In 1850 Paul Julius Reuter started a news service using carrier pigeons where there was a 76-mile gap of this technology,telegraph,600,1,False,False,2024-11-26,Show #9212,,,
PIGEON FACTS & LORE,This reclusive electrical genius claimed to be in love with a pigeon & believed the pigeon loved him back,Tesla,800,1,False,False,2024-11-26,Show #9212,,,
PIGEON FACTS & LORE,"For saving nearly 200 World War I soldiers with a message, the pigeon this French military decoration",the Croix de Guerre,1000,1,True,False,2024-11-26,Show #9212,,,
QUEEN VICTORIA,Victoria was 18 when she became queen & 19 when her coronation took place here,Westminster Abbey,200,1,False,True,2024-11-26,Show #9212,,,
QUEEN VICTORIA,So devastated was Queen Victoria by the death of she wore black mourning wear for 40 years,Albert,400,1,True,False,2024-11-26,Show #9212,,,
QUEEN VICTORIA,In 1857 the Queen awarded the first Victoria Crosses for acts of valor during this recently ended war,the Crimean War,600,1,False,True,2024-11-26,Show #9212,,,
QUEEN VICTORIA,"While she didn't have symptoms, Victoria was a carrier of this bleeding disorder & passed it on to several children",hemophilia,800,1,False,False,2024-11-26,Show #9212,,,
QUEEN VICTORIA,Queen Victoria was the last monarch of this ruling house; her ancestor George I was first,(the House of) Hanover,1000,1,False,False,2024-11-26,Show #9212,,,
"IN TOLERABLE -- Ken: Each response made up of letters in the word ""tolerable""",It's a common location for piercing & a crease in one may be a sign of coronary heart disease,earlobe,400,2,False,False,2024-11-26,Show #9212,,,
"IN TOLERABLE -- Ken: Each response made up of letters in the word ""tolerable""","A return of part of a payment; you might receive one for purchasing an ""Energy Star"" appliance",a rebate,800,2,False,False,2024-11-26,Show #9212,,,
"IN TOLERABLE -- Ken: Each response made up of letters in the word ""tolerable""",It's the higher end of the audio frequency range in broadcasting & sound recording,treble,1200,2,False,False,2024-11-26,Show #9212,,,
"IN TOLERABLE -- Ken: Each response made up of letters in the word ""tolerable""","The shape of planet Earth can be described as this kind of spheroid, meaning it's flattened at the poles",oblate,1600,2,False,False,2024-11-26,Show #9212,,,
"IN TOLERABLE -- Ken: Each response made up of letters in the word ""tolerable""",Do I have to explain it again? It means to rebuke or scold someone angrily & at great length,berate,2000,2,False,False,2024-11-26,Show #9212,,,
IT'S PHYSICS!,"When you're on a plane, it's the 4-letter opposing force of thrust",drag,400,2,False,False,2024-11-26,Show #9212,,,
IT'S PHYSICS!,"This one of the simple machines, an adaptation of the inclined plane, can be used to split a log",a wedge,800,2,False,False,2024-11-26,Show #9212,,,
IT'S PHYSICS!,"It's the type of acceleration of a body traveling in a circular motion; the same-named ""force"" is directed towards the circle's center",centripetal,1200,2,False,False,2024-11-26,Show #9212,,,
IT'S PHYSICS!,"Quarks are grouped in 3 pairs: up & down, top & bottom & let's call them this ""rizzy"" & ""odd"" pair",strange & charm,1600,2,False,False,2024-11-26,Show #9212,,,
IT'S PHYSICS!,"A CERN document calls it a material ""composed of electrically neutral particles that can... flow without friction""",a superfluid,2000,2,False,False,2024-11-26,Show #9212,,,
POETRY,"In the first line of Canadian officer John McCrae's WWI poem ""In Flanders Fields"", we see these flowers ""blow between the crosses""",poppies,400,2,False,False,2024-11-26,Show #9212,,,
POETRY,This 1915 work was the poet's joke about a pal's frequent regret about the path they took on walks together,"""The Road Not Taken""",800,2,False,True,2024-11-26,Show #9212,,,
POETRY,"In Herman Melville's poem ""The Portent"", this hanged abolitionist is ""the meteor of the war""",John Brown,1200,2,False,False,2024-11-26,Show #9212,,,
POETRY,"In his classic ""She Walks in Beauty"", ""all that's best of dark & bright meet in her aspect & her eyes""",Lord Byron,1600,2,False,False,2024-11-26,Show #9212,,,
POETRY,"Emma Lazarus said in this poem that the title object was ""not like the brazen giant of Greek fame""","""The New Colossus""",2000,2,False,False,2024-11-26,Show #9212,,,
THAT'S A FACT,"Used in coal mining, a BWE is a bucket-wheel this machine",an excavator,400,2,False,False,2024-11-26,Show #9212,,,
THAT'S A FACT,"Oil still bubbles to the surface of Pearl Harbor from this battleship, now a part of a national memorial",the USS <i>Arizona</i>,800,2,True,False,2024-11-26,Show #9212,,,
THAT'S A FACT,"In 1610, Galileo discovered this 2-letter moon of Jupiter, which is about 5 percent wider than ours",Io,1200,2,True,False,2024-11-26,Show #9212,,,
THAT'S A FACT,"This language is celebrated every July 26. in 1887, that was the publication day for ""Unua Libro"", or ""First Book""",Esperanto,1600,2,False,False,2024-11-26,Show #9212,,,
THAT'S A FACT,Winston Churchill was born at this Oxfordshire palace; a nice example of baroque architecture in England,Blenheim Palace,2000,2,True,False,2024-11-26,Show #9212,,,
THEY WON EMMYS FOR...,"""The Sopranos"" &""Nurse Jackie""",Edie Falco,400,2,False,False,2024-11-26,Show #9212,,,
THEY WON EMMYS FOR...,"""The West Wing"" &""Mom""",Allison Janney,800,2,False,False,2024-11-26,Show #9212,,,
THEY WON EMMYS FOR...,"""Third Rock From The Sun"" &""The Crown""",John Lithgow,1200,2,False,False,2024-11-26,Show #9212,,,
THEY WON EMMYS FOR...,"""Monk"" &""The Marvelous Mrs. Maisel""",Tony Shalhoub,1600,2,False,False,2024-11-26,Show #9212,,,
THEY WON EMMYS FOR...,"""This Is Us"" &""American Crime Story"" as Christopher Darden",Sterling K. Brown,2000,2,False,False,2024-11-26,Show #9212,,,
U.S. CITIES,We have a problem if you don't know that it's the fourth-largest U.S. city in population,Houston,400,2,False,True,2024-11-26,Show #9212,,,
U.S. CITIES,In Colonial times Burlington & Perth Amboy served as twin capitals of what is now this state,New Jersey,800,2,False,False,2024-11-26,Show #9212,,,
U.S. CITIES,"Bar Harbor, Maine is located on Mount Desert Island, where the majority of this national park is also located",Acadia,1200,2,False,False,2024-11-26,Show #9212,,,
U.S. CITIES,The name of this Iowa city across the river from Omaha honors the site where Lewis & Clark met with tribesmen in 1804,"Council Bluffs, Iowa",1600,2,False,True,2024-11-26,Show #9212,,,
U.S. CITIES,"It's home to Indiana University & the little 500 bike race that inspired the movie ""Breaking Away""",Bloomington,2000,2,False,False,2024-11-26,Show #9212,,,
19th CENTURY NOVELS,The mention of a new railway section between Rothal & Allahabad in India leads to an argument & then a bet in this nove,<i>Around the World in Eighty Days</i>,0,0,False,False,2024-11-25,Show #9211,,,
"CHARACTER ""THE"" EPITHET -- Ken: And note that we need the ""the"". for example Joxer the Mighty","Corncob pipe & all, this very cool animated guy came to TV in a Dec. 7, 1969 special",Frosty the Snowman,200,1,False,False,2024-11-25,Show #9211,,,
"CHARACTER ""THE"" EPITHET -- Ken: And note that we need the ""the"". for example Joxer the Mighty",Iconic poster personality seen here,Rosie the Riveter,400,1,True,False,2024-11-25,Show #9211,,,
"CHARACTER ""THE"" EPITHET -- Ken: And note that we need the ""the"". for example Joxer the Mighty","Waste bin curmudgeon with a pet worm, slimey",Oscar the Grouch,600,1,False,False,2024-11-25,Show #9211,,,
"CHARACTER ""THE"" EPITHET -- Ken: And note that we need the ""the"". for example Joxer the Mighty","Eugene Kolkey first sketched this cereal mascot, based on fellow adman Raymond Anthony Wells",Tony the Tiger,800,1,False,False,2024-11-25,Show #9211,,,
"CHARACTER ""THE"" EPITHET -- Ken: And note that we need the ""the"". for example Joxer the Mighty","""The Cimmerian"" is another epithet for this sword-wielding Robert E. Howard character",Conan the Barbarian,1000,1,False,False,2024-11-25,Show #9211,,,
HERE'S MY WRITING SAMPLE -- Ken: You'll name each author,"""'Don't be afraid. He hasn't come for you.' And to Javert he said: 'I know what you're here for""'",Hugo,200,1,False,False,2024-11-25,Show #9211,,,
HERE'S MY WRITING SAMPLE -- Ken: You'll name each author,"""My biggest problem is my brother, Farley Drexel Hatcher. He's two-and-a-half years old. Everybody calls him Fudge""",Judy Blume,400,1,False,False,2024-11-25,Show #9211,,,
HERE'S MY WRITING SAMPLE -- Ken: You'll name each author,"""The self-same moment I could pray; and from my neck so free / The albatross fell off, and sank like lead into the sea""",Coleridge,600,1,False,False,2024-11-25,Show #9211,,,
HERE'S MY WRITING SAMPLE -- Ken: You'll name each author,"""There, comrades, is the answer to all our problems. It is summed up in a single word. man""",George Orwell,800,1,False,False,2024-11-25,Show #9211,,,
HERE'S MY WRITING SAMPLE -- Ken: You'll name each author,"""Yeager was standing erect with his parachute rolled up... and staring at them quite levelly out of what was left of his face""",Tom Wolfe,1000,1,False,False,2024-11-25,Show #9211,,,
I'M ON A U.S. STAMP,"In 1965, a five-cent stamp honored the 700th birthday of this poet. how divine",Dante,200,1,True,False,2024-11-25,Show #9211,,,
I'M ON A U.S. STAMP,"A labor organizer & co-founder of the National Farm Workers association, he got the honor in 2003",Chavez,400,1,False,False,2024-11-25,Show #9211,,,
I'M ON A U.S. STAMP,"This ""Wizard of Westwood"" was honored with the Medal of Freedom in 2003 & a U.S. stamp in 2024",(John) Wooden,600,1,False,False,2024-11-25,Show #9211,,,
I'M ON A U.S. STAMP,"If you want my 3 cents, a 1948 stamp had her picture as well as stating ""founder of the American Red Cross""",(Clara) Barton,800,1,False,False,2024-11-25,Show #9211,,,
I'M ON A U.S. STAMP,"Fannie Lou Hamer & this fellow civil rights icon, assassinated at his home in 1963, were honored together in 2009",Medgar Evers,1000,1,False,False,2024-11-25,Show #9211,,,
"POLYNESIAN CULTURES -- Auliʻi: I'm Auliʻi Cravalho, the voice of Moana; with <i>Moana 2</i> about to open, I'll have clues about how Polynesian cultures spread across 10 million square miles of ocean",(this island also known as Rapa Nui,Easter Island,200,1,True,False,2024-11-25,Show #9211,,,
"POLYNESIAN CULTURES -- Auliʻi: I'm Auliʻi Cravalho, the voice of Moana; with <i>Moana 2</i> about to open, I'll have clues about how Polynesian cultures spread across 10 million square miles of ocean",(this group of stars,the Big Dipper,400,1,True,False,2024-11-25,Show #9211,,,
"POLYNESIAN CULTURES -- Auliʻi: I'm Auliʻi Cravalho, the voice of Moana; with <i>Moana 2</i> about to open, I'll have clues about how Polynesian cultures spread across 10 million square miles of ocean",(this hero voiced by Dwayne Johnson,Maui,600,1,True,False,2024-11-25,Show #9211,,,
"POLYNESIAN CULTURES -- Auliʻi: I'm Auliʻi Cravalho, the voice of Moana; with <i>Moana 2</i> about to open, I'll have clues about how Polynesian cultures spread across 10 million square miles of ocean",(this famously beautiful one,Tahiti,800,1,True,False,2024-11-25,Show #9211,,,
"POLYNESIAN CULTURES -- Auliʻi: I'm Auliʻi Cravalho, the voice of Moana; with <i>Moana 2</i> about to open, I'll have clues about how Polynesian cultures spread across 10 million square miles of ocean","(this U.S. territory whose capital is pronounced ""PAHNG-oh PAHNG-oh""",American Samoa,1000,1,True,False,2024-11-25,Show #9211,,,
TIME FOR A COCKTAIL?,"Coextensive with New York County, it was acquired for trade goods worth about 60 guilders",Manhattan,200,1,False,False,2024-11-25,Show #9211,,,
TIME FOR A COCKTAIL?,The one dubbed Andrew ravaged the Bahamas & South Florida in 1992,a hurricane,400,1,False,False,2024-11-25,Show #9211,,,
TIME FOR A COCKTAIL?,Helen Gurley Brown became this publication's first female editor in the 1960s,Cosmopolitan,600,1,True,False,2024-11-25,Show #9211,,,
TIME FOR A COCKTAIL?,Celebrated Cardinals pitcher Bob or Dodgers outfielder Kirk,Gibson,800,1,False,False,2024-11-25,Show #9211,,,
TIME FOR A COCKTAIL?,Byname of the 1550s British queen who imposed Catholicism on her subjects with a lethal fervor,Bloody Mary,1000,1,False,True,2024-11-25,Show #9211,,,
WORDS WITH DIACRITICAL MARKS,"The name of this chili pepper literally means ""from the capital of Veracruz""",a jalapeño,200,1,False,True,2024-11-25,Show #9211,,,
WORDS WITH DIACRITICAL MARKS,"Herr Hitler of the Third Reich used this title meaning ""leader"", Herr Bismarck of the Second did not",Führer,400,1,False,False,2024-11-25,Show #9211,,,
WORDS WITH DIACRITICAL MARKS,"It can refer to an embassy staff member with special duties, perhaps a cultural or naval one",an attaché,600,1,False,False,2024-11-25,Show #9211,,,
WORDS WITH DIACRITICAL MARKS,"We should get a good table, I know this person, the head waiter at the restaurant we're going to",the maître d',800,1,False,False,2024-11-25,Show #9211,,,
WORDS WITH DIACRITICAL MARKS,"At the 2024 Olympics, swimmer Léon Marchand was acclaimed as ""Le héros"" this national word",français,1000,1,True,False,2024-11-25,Show #9211,,,
ANIMAL QUOTES,"Joe Biden quoted his mom with an old favorite: ""Joey, if it looks like"" this ""& walks like"" this... ""it's"" this",a duck,400,2,False,False,2024-11-25,Show #9211,,,
ANIMAL QUOTES,"""Poor Richard's Almanack"" included prudent gems like ""He that lies down with dogs, shall rise up with"" these",fleas,800,2,False,False,2024-11-25,Show #9211,,,
ANIMAL QUOTES,"The Bible says it's ""easier for"" this ""to go through the eye of a needle, than for a rich man to enter into the kingdom of God""",a camel,1200,2,False,False,2024-11-25,Show #9211,,,
ANIMAL QUOTES,"Huey Newton wrote   this ""is a fierce animal, but he will not attack until he is backed into a corner; then he will strike out""",a (black) panther,1600,2,False,True,2024-11-25,Show #9211,,,
ANIMAL QUOTES,"In ""Richard III"" Richard claims, ""The world is grown so bad that wrens make prey where"" these ""dare not perch""",eagles,2000,2,False,False,2024-11-25,Show #9211,,,
"BOD-""E""","Meibomian glands secrete lubricating fluids for these coverings, which are closed via a cranial nerve",your eyelids,400,2,False,False,2024-11-25,Show #9211,,,
"BOD-""E""",This sex hormone is created primarily in the ovaries,estrogen,800,2,False,False,2024-11-25,Show #9211,,,
"BOD-""E""",The major glands of this type include the pituitary & thyroid,endocrine,1200,2,False,True,2024-11-25,Show #9211,,,
"BOD-""E""",One main function of this tube that connects the middle ear with the back of the throat is to equalize air pressure,Eustachian,1600,2,False,False,2024-11-25,Show #9211,,,
"BOD-""E""",It's the innermost layer of the heart,the endocardium,2000,2,False,False,2024-11-25,Show #9211,,,
FIRST ENCOUNTERS,Thomas Jefferson & John Adams became off-&-on friends after meeting at the Continental Congress in this city in 1775,Philadelphia,400,2,False,False,2024-11-25,Show #9211,,,
FIRST ENCOUNTERS,Henry VIII met this first wife when he was only 10 as she prepared to marry his brother Prince Arthur,Catherine of Aragon,800,2,False,False,2024-11-25,Show #9211,,,
FIRST ENCOUNTERS,"Before he was a journalist, he was a naval courier & on a delivery to the White House, met Mark Felt, later ""Deep Throat""",Woodward,1200,2,False,False,2024-11-25,Show #9211,,,
FIRST ENCOUNTERS,He'd reminisce about his first meeting with fellow mobster Lucky Luciano when they were just kids & Lucky was shaking down Jews,Meyer Lansky,1600,2,False,False,2024-11-25,Show #9211,,,
FIRST ENCOUNTERS,"First meeting by letter, poet Robert Browning would later meet Elizabeth Barrett in person, at her home on this London street",Wimpole Street,2000,2,False,False,2024-11-25,Show #9211,,,
MAKING A GOOD IMPRESSIONIST,"2024 marks 150 years since the first Impressionist exhibition, by a group calling itself by this word for nameless or unknown",Anonymous,400,2,False,False,2024-11-25,Show #9211,,,
MAKING A GOOD IMPRESSIONIST,"An Impressionist masterpiece is Renoir's ""Luncheon of the Boating Party"", in French, this meal ""des canotiers""",déjeuner,800,2,True,False,2024-11-25,Show #9211,,,
MAKING A GOOD IMPRESSIONIST,"This Impressionist's wife, Camille, was a frequent subject of his paintings, including ""Woman with a Parasol""",Monet,1200,2,True,False,2024-11-25,Show #9211,,,
MAKING A GOOD IMPRESSIONIST,"Degas & this American had an artistic bond; there are even a few of his brushstrokes in her ""Little Girl in a Blue Armchair""",Cassatt,1600,2,False,False,2024-11-25,Show #9211,,,
MAKING A GOOD IMPRESSIONIST,"Alfred Sisley liked to give his impression of places around Paris, like this island that Georges Seurat more famously painted",La Grande Jatte,2000,2,True,False,2024-11-25,Show #9211,,,
"RAP, SCHOOLS OLD & NEW","The Beastie Boys promised, ""No! sleep! 'til"" this borough! Even if you don't know the song, you have a 1-in-5 shot",Brooklyn,400,2,False,False,2024-11-25,Show #9211,,,
"RAP, SCHOOLS OLD & NEW","In this title place, ""I'm a doll but I still wanna party, pink 'Vette like I'm ready to bend, I'm a ten so I pull in a Ken""",Barbie World,800,2,False,False,2024-11-25,Show #9211,,,
"RAP, SCHOOLS OLD & NEW","MC Hammer used Rick James' ""Super Freak"" in this 1990 Top 10 hit with a ""tactile"" title","""U Can't Touch This""",1200,2,False,False,2024-11-25,Show #9211,,,
"RAP, SCHOOLS OLD & NEW","""911 Is A Joke"" is a track on their 1990 album ""Fear of a Black Planet""",Public Enemy,1600,2,False,False,2024-11-25,Show #9211,,,
"RAP, SCHOOLS OLD & NEW","2023 rap songs with movie title titles included ""The Gods Must Be Crazy"" & Ken Carson's recalling this Megan Fox-Amanda Seyfried film",Jennifer's Body,2000,2,False,False,2024-11-25,Show #9211,,,
THE MODERN HOBBYIST,"Start yappin' on your own this; Esquire's Best of 2021 included ""You're Wrong About"" & ""My Favorite Murder""",podcast,400,2,False,True,2024-11-25,Show #9211,,,
THE MODERN HOBBYIST,"A product from this Hungarian man led to the creation of blindfolded speedcubing, which is quite the feat",Rubik,800,2,False,False,2024-11-25,Show #9211,,,
THE MODERN HOBBYIST,"They sound like part of a fishing rod, but making these short videos on Instagram can be a lot of fun",Reels,1200,2,False,False,2024-11-25,Show #9211,,,
THE MODERN HOBBYIST,Freeze light is a type of photography using long this,exposure,1600,2,True,False,2024-11-25,Show #9211,,,
THE MODERN HOBBYIST,This hobby is dubbed the world's largest treasure hunt; download an app & find stuff hidden near you,geocaching,2000,2,True,False,2024-11-25,Show #9211,,,
MOVIES & PSYCHOLOGY,"In this film Paula Alquist tells Gregory Anton, ""Have you gone mad, my husband? Or is it I who am mad?",<i>Gaslight</i>,0,0,False,False,2024-11-22,Show #9210,,,
BARBIE THROUGH THE YEARS,The Dolls of the World include a Princess of Japan Barbie dressed in a colorful one of these robes & a pair of zori sandals,a kimono,200,1,False,True,2024-11-22,Show #9210,,,
BARBIE THROUGH THE YEARS,"One of Barbie's earliest careers was as one of these, like Anne Klein or Stella McCartney",a fashion designer,400,1,False,False,2024-11-22,Show #9210,,,
BARBIE THROUGH THE YEARS,"To help kids with cancer, in 2012 Mattel created Ella, aka Chemo Barbie, who notably had this feature",being bald,600,1,False,False,2024-11-22,Show #9210,,,
BARBIE THROUGH THE YEARS,"Multiple Barbies appeared in the 2023 film, including President Barbie played by this funny lady",Issa Rae,800,1,True,False,2024-11-22,Show #9210,,,
BARBIE THROUGH THE YEARS,"The Barbie Inspiring Women collection includes one of this NASA mathematician, no longer a ""hidden figure""",Katherine Johnson,1000,1,True,False,2024-11-22,Show #9210,,,
FRENCH-NAMED FOOD & DRINK,"It's a pre-dinner alcoholic drink, perhaps champagne, that gets you ready for the main event",an apéritif,200,1,False,False,2024-11-22,Show #9210,,,
FRENCH-NAMED FOOD & DRINK,In New Orleans you can find crab ones of kind covered with powdered sugar,a beignet,400,1,True,False,2024-11-22,Show #9210,,,
FRENCH-NAMED FOOD & DRINK,A cup of Joe with an equal amount of steamed or hot milk = this beverage with a rhyming name,café au lait,600,1,False,False,2024-11-22,Show #9210,,,
FRENCH-NAMED FOOD & DRINK,"Mellower & with fewer tannins than Cabernet, this wine variety derives its name from the French word for ""blackbird""",merlot,800,1,False,False,2024-11-22,Show #9210,,,
FRENCH-NAMED FOOD & DRINK,"The French version of broth & a celebrated seafood stew, they both start with the same 6 letters",bouillon & bouillabaisse,1000,1,False,True,2024-11-22,Show #9210,,,
"GIFT OF ""GAB"" -- Ken: Each correct response contains those letters. ""G-A-B""",One billion bytes,a gigabyte,200,1,False,False,2024-11-22,Show #9210,,,
"GIFT OF ""GAB"" -- Ken: Each correct response contains those letters. ""G-A-B""",Mission ship-possible; the Congo River is this adjective between Kinshasa & Kisangani,navigable,400,1,False,False,2024-11-22,Show #9210,,,
"GIFT OF ""GAB"" -- Ken: Each correct response contains those letters. ""G-A-B""",This country's Loango National Park protects elephants & hippos,Gabon,600,1,False,False,2024-11-22,Show #9210,,,
"GIFT OF ""GAB"" -- Ken: Each correct response contains those letters. ""G-A-B""","In ""Can You Feel The Love Tonight"", Elton John sings the power of love makes kings & these wandering folks ""believe the very best""",vagabonds,800,1,False,False,2024-11-22,Show #9210,,,
"GIFT OF ""GAB"" -- Ken: Each correct response contains those letters. ""G-A-B""","A Royal Navy battlecruiser had this name meaning tireless & ""in""exhaustible",Indefatigable,1000,1,False,False,2024-11-22,Show #9210,,,
OOPS!,A stock market technical glitch in 2024 showed this Warren Buffett company down 99% for the day,Berkshire Hathaway,200,1,False,False,2024-11-22,Show #9210,,,
OOPS!,"The ""Wicked"" Bible of 1631 famously omitted this word from the 10 Commandments in the one about adultery",not,400,1,False,False,2024-11-22,Show #9210,,,
OOPS!,In 1984 the Trail Blazers drafted Sam Bowie instead of this Tar Heel that the Bulls got; definite oops material,Michael Jordan,600,1,False,False,2024-11-22,Show #9210,,,
OOPS!,"For 164 years Anne of this literary family had the wrong age on her tombstone; in 2013, it was corrected",Brontë,800,1,False,False,2024-11-22,Show #9210,,,
OOPS!,"Pat Maloney, as editor of the Chicago Tribune, okayed the headline this man ""Defeats Truman""",Dewey,1000,1,False,False,2024-11-22,Show #9210,,,
SPEECH,"As Chief Justice, this ex-pres. spoke on legal reform & warned his talk was ""dry to the point of satisfying the Anti-Saloon League""",Taft,200,1,False,False,2024-11-22,Show #9210,,,
SPEECH,"This long-time New York governor gave an impassioned 1984 convention speech sometimes known as ""A Tale of Two Cities""",Mario Cuomo,400,1,True,False,2024-11-22,Show #9210,,,
SPEECH,"In 1776 this famous cousin watered down Patrick Henry with ""independence... or the most ignominious & galling servitude""",Samuel Adams,600,1,False,False,2024-11-22,Show #9210,,,
SPEECH,"In 1653 Oliver Cromwell dismissed the remnant called this anatomy-named ""Parliament"" with abuse & ""in the name of God. go!""",the Rump Parliament,800,1,False,False,2024-11-22,Show #9210,,,
SPEECH,"In 1977 he said in a speech, ""We are not only a Latin-American nation; we are an Afro-American nation also""",Fidel Castro,1000,1,False,False,2024-11-22,Show #9210,,,
ZOOLOGY GLOSSARY,"As their name implies, decapods like crawfish or crabs have this number of legs",10,200,1,False,False,2024-11-22,Show #9210,,,
ZOOLOGY GLOSSARY,"Derived from the Greek for ""living a double life"", this class of animal lives on land typically but breeds in water",an amphibian,400,1,False,False,2024-11-22,Show #9210,,,
ZOOLOGY GLOSSARY,In layman's terms a marsupial's marsupium is this,its pouch,600,1,False,False,2024-11-22,Show #9210,,,
