category,hint,answer,value,jtype,media,DD,date,game_name,correct,subjects,date_answered
"HEY, WE MADE THAT!",Americone Dream & Boom Chocolatta! Cookie Core,Ben & Jerry's,800,1,False,False,2024-11-14,Show #9204,1.0,b,2024-11-19
"HEY, WE MADE THAT!",Neosporin & Paxlovid,Pfizer,1000,1,False,False,2024-11-14,Show #9204,0.0,b,2024-11-19
HOBBIES & PASTIMES,"In the game of Scrabble, Qs & Zs have the highest value, this many points for each",10,200,1,False,False,2024-11-14,Show #9204,1.0,o,2024-11-19
HOBBIES & PASTIMES,"If spelunking is your hobby, you like to study & explore these, like Vietnam's Hang Son Doong",caves,400,1,False,False,2024-11-14,Show #9204,1.0,wg,2024-11-19
HOBBIES & PASTIMES,"Imitating larval & intermediate forms, nymphs & emergers are 2 of the main types used in this variety of angling",fly fishing,600,1,False,False,2024-11-14,Show #9204,1.0,o,2024-11-19
HOBBIES & PASTIMES,"A Winter Olympic sport since 1998, it uses what was originally called a ""snurfer"" when invented in 1965",snowboarding,800,1,False,False,2024-11-14,Show #9204,-1.0,z,2024-11-19
HOBBIES & PASTIMES,"Earn points by collecting cards of the same rank into groups called melds in this card game with a name from Spanish for ""basket""",Canasta,1000,1,False,False,2024-11-14,Show #9204,0.0,lo,2024-11-19
O'ER THE LAND OF THE FREE,"You can soar above the 11,842 lakes of 10 acres or more in this not quite accurately nicknamed state",Minnesota,200,1,False,False,2024-11-14,Show #9204,1.0,g,2024-11-19
O'ER THE LAND OF THE FREE,"We're beginning our descent into this city; out your window, you may be able to see Coit Tower & Ghirardelli Square",San Francisco,400,1,False,False,2024-11-14,Show #9204,0.0,g,2024-11-19
O'ER THE LAND OF THE FREE,"It's about 3 hours by car from Pocatello to Sun Valley in this state, but what the heck! Let's fire up the Piper Cub!",Idaho,600,1,False,False,2024-11-14,Show #9204,1.0,g,2024-11-19
O'ER THE LAND OF THE FREE,"If you fly west out of Columbia, Missouri to Denver, basically above I-70, you'll cross this state in its entirety",Kansas,800,1,False,True,2024-11-14,Show #9204,1.0,g,2024-11-19
O'ER THE LAND OF THE FREE,Why just o'er? Why just land? We're going to put our seaplane down on this 730-square-mile Florida lake & do a little fishing,Okeechobee,1000,1,False,False,2024-11-14,Show #9204,1.0,g,2024-11-19
"WHAT'S ""UP""? -- Ken: The letters ""U-P"" begin each response",The Cardinals beating the Cowboys 28-16 was a big one in 2023,an upset,200,1,False,True,2024-11-14,Show #9204,1.0,wz,2024-11-19
"WHAT'S ""UP""? -- Ken: The letters ""U-P"" begin each response","Usually preceded by ""one-"", it's outdoing or keeping ahead of a friend or rival",upsmanship,400,1,False,False,2024-11-14,Show #9204,1.0,w,2024-11-19
"WHAT'S ""UP""? -- Ken: The letters ""U-P"" begin each response",Hurricanes do it to trees; people do it when they leave a longtime home & move away,uproot,600,1,False,False,2024-11-14,Show #9204,1.0,w,2024-11-19
"WHAT'S ""UP""? -- Ken: The letters ""U-P"" begin each response","In the Bible the first line of Job explains that he was from Uz, & that he was ""perfect and"" this",upright,800,1,False,False,2024-11-14,Show #9204,1.0,wr,2024-11-19
"WHAT'S ""UP""? -- Ken: The letters ""U-P"" begin each response","The highest social class, or the topmost layer of the Earth's lithosphere",the upper crust,1000,1,False,False,2024-11-14,Show #9204,1.0,w,2024-11-19
13-LETTER WORDS,Weather-sounding process to develop creative ideas through free thinking & collaboration,brainstorming,400,2,False,False,2024-11-14,Show #9204,1.0,w,2024-11-19
13-LETTER WORDS,Adjective for the parts of a proposed deal that are not open to discussion or modification,nonnegotiable,800,2,False,False,2024-11-14,Show #9204,0.0,w,2024-11-19
13-LETTER WORDS,Specific profession of filmmaker Errol Morris,documentarian,1200,2,False,False,2024-11-14,Show #9204,0.0,f,2024-11-19
13-LETTER WORDS,A prisoner held this way is not allowed any contact with the outside world,incommunicado,1600,2,False,False,2024-11-14,Show #9204,0.0,f,2024-11-19
13-LETTER WORDS,"Uncapitalized, it can mean ""containing coal""; capitalized, it's a geological period of many vast swamps",carboniferous,2000,2,False,False,2024-11-14,Show #9204,1.0,s,2024-11-19
20th CENTURY FICTION,"""Le's do it now. Le's get that place now"" were Lennie's last words to George in this Steinbeck novella",Of Mice and Men,400,2,False,False,2024-11-14,Show #9204,1.0,n,2024-11-19
20th CENTURY FICTION,"In chapter 1 of this novel, the narrator says, ""People are always asking, did I know about Tyler Durden""",Fight Club,800,2,False,False,2024-11-14,Show #9204,1.0,n,2024-11-19
20th CENTURY FICTION,Popular books of the '40s included this novel about a girl & her family living in a tough part of NYC's Williamsburg area,A Tree Grows in Brooklyn,1200,2,False,False,2024-11-14,Show #9204,0.0,n,2024-11-19
20th CENTURY FICTION,"1969's ""The House on the Strand"" was one of the last novels by this ""Rebecca"" author",du Maurier,1600,2,False,False,2024-11-14,Show #9204,0.0,n,2024-11-19
20th CENTURY FICTION,"Maxine Hong Kingston said of this 1931 classic, which she read in 9th grade, ""it humanized Chinese people""",The Good Earth,2000,2,False,False,2024-11-14,Show #9204,1.0,n,2024-11-19
ANCIENT GREECE,The Pythian Games were held every third year of the Olympiad at this Oracle city to honor Apollo,Delphi,400,2,False,True,2024-11-14,Show #9204,1.0,gh,2024-11-19
ANCIENT GREECE,"The Parthenon features this style of column, the oldest & simplest of the Greek orders",Doric,800,2,True,False,2024-11-14,Show #9204,1.0,o,2024-11-19
ANCIENT GREECE,"In 421 B.C. a general named Nicias negotiated an end to this war; 6 years later, Athens & Sparta were back at it",the Peloponnesian War,1200,2,False,False,2024-11-14,Show #9204,1.0,h,2024-11-19
ANCIENT GREECE,The palace of this Cretan city had basement rooms that served as kind of the strategic wheat reserve,Knossos,1600,2,False,False,2024-11-14,Show #9204,1.0,g,2024-11-19
ANCIENT GREECE,"This Greek ""Father of Tragedy"" fought in the Battle of Marathon, which he included in an epitaph he wrote for himself",Aeschylus,2000,2,False,False,2024-11-14,Show #9204,0.0,g,2024-11-19
AVIATORS,"Tuskegee Airmen flew under the command of Benjamin O. Davis Jr., the first Black person in the 20th century to graduate from this academy",West Point,400,2,True,False,2024-11-14,Show #9204,0.0,h,2024-11-19
AVIATORS,This Cold War pilot was shot down over the USSR in 1960 & now rests at Arlington,Francis Gary Powers,800,2,False,False,2024-11-14,Show #9204,0.0,h,2024-11-19
AVIATORS,"Astronaut William Anders, who saw a gorgeous orb coming up & took a photo called this, died at 90, piloting a small plane",Earthrise,1200,2,True,False,2024-11-14,Show #9204,1.0,h,2024-11-19
AVIATORS,"This ""Wiley"" one-eyed pilot published ""Around the World in Eight Days"" after a voyage aboard the Winnie Mae",Wiley Post,1600,2,False,False,2024-11-14,Show #9204,0.0,h,2024-11-19
AVIATORS,"According to this French author/flier, a pilot ""strives to outwit the forces of nature... truth for him is what lives in the stars""",Antoine de Saint-Exupéry,2000,2,False,True,2024-11-14,Show #9204,0.0,hn,2024-11-19
FASHION DESIGNERS,In 2008 Christian Siriano won the fashion competition on this TV series & launched his own collection that same year,Project Runway,400,2,False,False,2024-11-14,Show #9204,1.0,t,2024-11-19
FASHION DESIGNERS,"She created the DVF Awards in 2010 to honor women who have demonstrated leadership, strength & courage in the causes they support",Diane von Fürstenberg,800,2,False,False,2024-11-14,Show #9204,0.0,j,2024-11-19
FASHION DESIGNERS,A body suit was the basis for this New York designer's first collection under her own name back in 1985,Donna Karan,1200,2,True,False,2024-11-14,Show #9204,0.0,j,2024-11-19
FASHION DESIGNERS,"This Italian designer became a global name after Richard Gere wore his suits in ""American Gigolo""",Armani,1600,2,True,False,2024-11-14,Show #9204,1.0,j,2024-11-19
FASHION DESIGNERS,In 1980 this designer created controversy with provocative jeans ads that featured 15-year-old Brooke Shields,Calvin Klein,2000,2,False,False,2024-11-14,Show #9204,0.0,j,2024-11-19
MUSICAL ETT(E)s,The Marketts kapowed their way into the Top 20 with the theme from this '60s TV series set in Gotham,Batman,400,2,False,False,2024-11-14,Show #9204,1.0,tm,2024-11-19
MUSICAL ETT(E)s,"Makes sense:The Raelettes backed this late, great icon",Ray Charles,800,2,False,False,2024-11-14,Show #9204,1.0,m,2024-11-19
MUSICAL ETT(E)s,"Freddie Gorman, a letter carrier by day, contributed to the lyrics of this song that delivered  a No. 1 hit for The Marvelettes","""Please Mr. Postman""",1200,2,False,True,2024-11-14,Show #9204,1.0,m,2024-11-19
MUSICAL ETT(E)s,"Robbie Montgomery was an original member of this unheralded girl group that backed Tina Turner on hits like ""Proud Mary""",The Ikettes,1600,2,True,False,2024-11-14,Show #9204,0.0,m,2024-11-19
MUSICAL ETT(E)s,"Though dark-haired, Johnette Napolitano was the lead singer of this group that in 1990 sang about Joey",Concrete Blonde,2000,2,True,False,2024-11-14,Show #9204,-1.0,m,2024-11-19
POETRY & PLACES,"It's the geographic word in the title of a Robert Burns poem about ""the mountains... covered with snow... the straths & green valleys below",Highlands,0,0,False,False,2024-11-13,Show #9203,1.0,gp,2024-11-19
ADULT CONTEMPORARY LIT,"""Queen Charlotte"" by Julia Quinn & Shonda Rhimes is a novel prequel to events in this Netflix series",Bridgerton,200,1,False,False,2024-11-13,Show #9203,1.0,t,2024-11-19
ADULT CONTEMPORARY LIT,"Buzzy on BookTok, this work about a hockey player & a figure skater is fittingly titled for a joke that relieves initial tensions",an <i>Icebreaker</i>,400,1,False,False,2024-11-13,Show #9203,1.0,n,2024-11-19
ADULT CONTEMPORARY LIT,Robinne Lee wrote this novel about a 39-year-old who falls for a boy band singer; it's now a film with Anne Hathaway,The Idea of You,600,1,False,False,2024-11-13,Show #9203,0.0,nf,2024-11-19
ADULT CONTEMPORARY LIT,"Known for another series with Anastasia Steele, this author began her ""Mister & Missus"" series in 2019",E.L. James,800,1,False,False,2024-11-13,Show #9203,1.0,n,2024-11-19
ADULT CONTEMPORARY LIT,"Fans of this bestselling author of ""Slammed"" & ""Point of Retreat"" are known as CoHorts",Colleen Hoover,1000,1,False,False,2024-11-13,Show #9203,0.0,n,2024-11-19
"AFTER ALL -- Ken: These are words that closely follow the word ""all"" in the dictionary",Torta Caprese is a traditional Italian cake made with chocolate & these nuts,almonds,200,1,False,False,2024-11-13,Show #9203,1.0,y,2024-11-19
"AFTER ALL -- Ken: These are words that closely follow the word ""all"" in the dictionary",This 2-word phrase refers to the university you went to or the anthem sung there,alma mater,400,1,False,False,2024-11-13,Show #9203,1.0,wu,2024-11-19
"AFTER ALL -- Ken: These are words that closely follow the word ""all"" in the dictionary",Synonyms for this word of indifference include standoffish & distant,aloof,600,1,False,True,2024-11-13,Show #9203,1.0,w,2024-11-19
"AFTER ALL -- Ken: These are words that closely follow the word ""all"" in the dictionary","Someone who loses a political race is deemed one of these hyphenated finishers, a term borrowed from horse racing",an also-ran,800,1,False,False,2024-11-13,Show #9203,1.0,wc,2024-11-19
"AFTER ALL -- Ken: These are words that closely follow the word ""all"" in the dictionary","In an airplane, this portmanteau device can help determine when you're losing or gaining elevation",an altimeter,1000,1,False,False,2024-11-13,Show #9203,1.0,ow,2024-11-19
ALSO A BEVERAGE BRAND,A right cross or jab on Oahu,Hawaiian punch,200,1,False,False,2024-11-13,Show #9203,1.0,bw,2024-11-19
ALSO A BEVERAGE BRAND,This type of motor engine has an octet of cylinders,a V8,400,1,False,False,2024-11-13,Show #9203,1.0,bw,2024-11-19
ALSO A BEVERAGE BRAND,It's another term for an elf or a pixie,sprite,600,1,False,False,2024-11-13,Show #9203,1.0,bw,2024-11-19
ALSO A BEVERAGE BRAND,No booze in Ontario or Winnipeg?,Canada dry,800,1,False,False,2024-11-13,Show #9203,1.0,bw,2024-11-19
ALSO A BEVERAGE BRAND,This rhyming hyphenated phrase is used to get someone's attention,yoo-hoo,1000,1,False,False,2024-11-13,Show #9203,-1.0,bw,2024-11-19
GREAT WOMEN IN SPORTS,"In 2022 she laid her tennis racket down, stepping away from the sport with 23 Grand Slam singles titles to her name",Serena Williams,200,1,False,True,2024-11-13,Show #9203,1.0,z,2024-11-19
GREAT WOMEN IN SPORTS,"She was named Swimming World magazine's American Woman Swimmer of the Year 2013-2018, 2021 & 2022",(Katie) Ledecky,400,1,False,False,2024-11-13,Show #9203,0.0,z,2024-11-19
GREAT WOMEN IN SPORTS,(this woman became the league's winningest player in 2022,Sue Bird,600,1,True,False,2024-11-13,Show #9203,0.0,z,2024-11-19
GREAT WOMEN IN SPORTS,"(her game, & in 1950 she helped found the LPGA",Babe Didrikson,800,1,True,False,2024-11-13,Show #9203,0.0,z,2024-11-19
GREAT WOMEN IN SPORTS,(head coach of Liberty University's team in 2013,Dot Richardson,1000,1,True,False,2024-11-13,Show #9203,0.0,zu,2024-11-19
IT'S A SMALL WORLD,It's appropriate that tiny Nauru is part of this Pacific island group that has a name partly meaning small,Micronesia,200,1,False,False,2024-11-13,Show #9203,1.0,g,2024-11-19
IT'S A SMALL WORLD,In 1815 the Congress of Vienna put this principality under the protection of Sardinia; it became independent in 1861,Monaco,400,1,False,False,2024-11-13,Show #9203,1.0,g,2024-11-19
IT'S A SMALL WORLD,"Falls Church, an independent city in this state, is a whopping 2 square miles",Virginia,600,1,False,False,2024-11-13,Show #9203,0.0,g,2024-11-19
IT'S A SMALL WORLD,The tiny island of San Michele has served as this Italian city's cemetery for the past two centuries,Venice,800,1,True,False,2024-11-13,Show #9203,0.0,g,2024-11-20
IT'S A SMALL WORLD,"Chicken Rock, a rock just big enough for a lighthouse, belongs to this much bigger isle in the Irish Sea",the Isle of Man,1000,1,True,False,2024-11-13,Show #9203,1.0,g,2024-11-20
KEEPING WARM,The Consumer Product Safety Commission advises that this kind of heater needs this. at least 3' from anything flammable,space heater,200,1,False,False,2024-11-13,Show #9203,1.0,o,2024-11-20
KEEPING WARM,"3-word item seen here to sleep warm on a chilly night; after 1900, people started making them out of rubber",a hot water bottle,400,1,True,False,2024-11-13,Show #9203,0.0,o,2024-11-20
KEEPING WARM,"The 1911 Boy Scout manual says 2 things ""are essential in the building of a fire"". this (bits of wood or paper) ""& air""",kindling,600,1,False,False,2024-11-13,Show #9203,1.0,wo,2024-11-20
KEEPING WARM,A sweater from this 6th-generation family-owned Oregon woolen mills co. will keep you warm,Pendleton,800,1,False,False,2024-11-13,Show #9203,1.0,b,2024-11-20
